name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,phone,industry,companySize,headquarters,founded,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,companyUrl,specialties,error,isClaimable
Huawei ICT Academy-Egypt,https://media.licdn.com/dms/image/C560BAQEnRQ2usAsk9A/company-logo_200_200/0/1656404891650?e=1691625600&v=beta&t=K_0_Mc5YR1XjrahMbEdoyHchgIvM4gNFJKlt1j3gwTc,https://media.licdn.com/dms/image/D4D1BAQElqOaTkDQ6hQ/company-background_10000/0/1678630514003?e=1683860400&v=beta&t=2lXNznSoIIAdZlTbv3g8dRdbqLZqGfk__h48OskAIik,"Huawei Egypt introduces its flagship capacity building program Huawei Capacity Building Ecosystem Program to fill the gap between the supply of talented engineers and the demand of the fast pace ICT job requirements in most advanced fields and technologies as AI, Cloud, IoT, Big Data, LTE, 5G , Security, and Networking.

iTB ""ICT Talent Bank"" initiative objective is to participate in capacity building for ICT Talents required to implement Egypt’ s digital transformation strategy. It also targets to make Egypt the center of excellence & ICT Talents Hub in  the region. Build a reliable bridge to connect the R&D to talents; besides between the talents to industries and enterprises.

Mission: Create pool of talents, bridge them to innovations &industries.

Vision: Transform Egypt to be the ICT talent Hub of the Region.

Huawei ICT Academy delivers Huawei ICT technologies training, encourages students, fresh grades and people who are interested in technology to get Huawei certifications to improve their knowledge and skills and to have a better career future.
Huawei is a leading global provider of information and communications technology (ICT) infrastructure and smart devices. With integrated solutions across four key domains – telecom networks, IT, smart devices, and cloud services – we are committed to bringing digital to every person, home and organization for a fully connected, intelligent world.

Huawei ICT Academy is a partnership between Huawei and Academies around the world. Through this partnership, Academy delivers Huawei ICT technologies training, encourages students to get Huawei certification, and develops talents with practical skills for the ICT industry and the community.

Thank you for visiting us & we hope you enjoy your time on our page.

",Delivers Huawei ICT technologies training to improve talents'​ knowledge and skills to have better career future.,8577,https://www.facebook.com/pg/HuaweiICTAcademyEgy/posts/?ref=page_internal,https://facebook.com/pg/HuaweiICTAcademyEgy/posts/?ref=page_internal,Cairo,"Cairo, Cairo, egypt 11111, EG",,Telecommunications,"10,001+ employees","Cairo, egypt",,20314737,20314737,https://www.linkedin.com/sales/company/20314737/,83,Huawei ICT Academy-Egypt,https://www.linkedin.com/company/20314737/,2023-05-05T02:17:50.165Z,https://www.linkedin.com/company/huawei-ict-academy-egypt/,,,
Andalusia Group for Medical Services,https://media.licdn.com/dms/image/D4D0BAQFWoj4BZ-JYJQ/company-logo_200_200/0/1680952591514?e=1691625600&v=beta&t=46J0CXIFACavbQ7XkHzLr7d8mbjFybTojwPVsYV7MQA,https://media.licdn.com/dms/image/D4D1BAQHrAwBH0RM1rg/company-background_10000/0/1681065501234?e=1683860400&v=beta&t=xZcr9V0-_SA-ONxtPnMXw7PyQLYkrMlnqg0eKWYfN58,"Andalusia is one of the most leading regional players in the healthcare provision space in the Middle East. With a network of general hospitals, specialized medical centers, and polyclinics across Saudi Arabia and Egypt, Andalusia has built a unique footprint both in service spectrum and geographically. Andalusia Group for Medical Services was founded in 1984 by the entrepreneur. Dr. Darweesh Zagzoug, which started as a single hospital in Jeddah, Saudi Arabia; and grew over 36 years to own and manage several healthcare facilities in both Saudi Arabia and Egypt.",,85174,http://www.andalusiagroup.net,andalusiagroup.net,Jeddah,"Al Murjan Tower, 7th Floor, Jeddah, 33424 / 21448, SA",,Wellness and Fitness Services,"1,001-5,000 employees",,,1630214,"1630214,18129708,2878130,28958080,18310623,13995165,3088590,25169297,18705394,13360094",https://www.linkedin.com/sales/company/1630214/,3011,Andalusia Group for Medical Services,https://www.linkedin.com/company/1630214/,2023-05-05T02:18:19.131Z,https://www.linkedin.com/company/andalusiagroup/,"Medical Care, Universal Hospital Services, and Healthcare Investment,",,
Atomica AI,https://media.licdn.com/dms/image/C4D0BAQHzKwNXjOYbmg/company-logo_200_200/0/1675454759572?e=1691625600&v=beta&t=rgo_yFiDTjtEhZd8O5_aT3G-rtwQ76_YtTFwzUgHMrw,https://media.licdn.com/dms/image/D4D1BAQFcHjjUTaD-1Q/company-background_10000/0/1675454866321?e=1683860400&v=beta&t=fENuN8IQTKx1uwZd53VqwPw6cT6N1d6sUSOpyuyk7M0,"Atomica is a US-based startup that helps doctors provide the best patient care possible using the power of AI, Robotics, and 3D Printing. 

With groundbreaking technology at the core, Atomica is ushering in a new era of patient care - that is more personalized, precise, and affordable. 

We are actively building a world-class team.",Next-generation digital treatments using the power of AI,6756,http://www.atomica.ai,atomica.ai,Atlanta,"6445 Powers Ferry Rd NW, 360, Atlanta, Georgia 30339, US",4152750302,IT Services and IT Consulting,11-50 employees,"Atlanta, Georgia",2022,79415063,79415063,https://www.linkedin.com/sales/company/79415063/,46,Atomica AI,https://www.linkedin.com/company/79415063/,2023-05-05T02:18:47.431Z,https://www.linkedin.com/company/atomica-ai/,"Digital Dentistry, Medical Imaging, AI, Computer vision, AI Startup, Robotics, Medical Robotics, medical device, implants, dentistry, dental implants, rendering, graphics, startup, and geometry",,
MLH Fellowship,https://media.licdn.com/dms/image/C560BAQGig0-5n4XMkA/company-logo_200_200/0/1671221609137?e=1691625600&v=beta&t=yjw3_IGxc6DhVGzle-85rAgKq_G4Pz8JRSi0esDaiT4,https://media.licdn.com/dms/image/D561BAQH0EaoR3ChcqA/company-background_10000/0/1671225163314?e=1683860400&v=beta&t=Mb3C6UXlRZSYWBwP8NdQXfgN4mBcnaFcHME8ELpdJ48,"The MLH Fellowship is a 12-week internship alternative for aspiring software engineers. Our programs pair fun, educational curriculum with practical experience that you can put on your resume right away. It's collaborative, remote, and happens by working on real projects - under the guidance of expert mentors - with companies like Meta, GitHub, and AWS.",Learn software engineering through open source projects.,8477,http://fellowship.mlh.io,fellowship.mlh.io,New York,"New York, NY 10001, US",,Higher Education,11-50 employees,"New York, NY",,71259910,71259910,https://www.linkedin.com/sales/company/71259910/,41,MLH Fellowship,https://www.linkedin.com/company/71259910/,2023-05-05T02:19:14.214Z,https://www.linkedin.com/school/mlh-fellowship/,"Open Source, Software Engineering, and Programming",,
Google Summer of Code,https://media.licdn.com/dms/image/C560BAQHk66EsagXmXw/company-logo_200_200/0/1558688235034?e=1691625600&v=beta&t=v1eHVW2012PVXs-sJLuAuzCau9Oy38BZzZJ8gBiYKEY,https://media.licdn.com/dms/image/C561BAQFcWPBGYe0QVA/company-background_10000/0/1558688359887?e=1683860400&v=beta&t=mgph3miCAKBi08PBFkyCDv-ZESqS1FaIq905TLdo6Ng,,Google Summer of Code is a global program focused on bringing student developers into open source software development.,49518,https://summerofcode.withgoogle.com/,https://summerofcode.withgoogle.com,,,,Software Development,"1,001-5,000 employees",,,19184331,19184331,https://www.linkedin.com/sales/company/19184331/,164,Google Summer of Code,https://www.linkedin.com/company/19184331/,2023-05-05T02:19:41.214Z,https://www.linkedin.com/company/google-summer-of-code-2019/,,,
wexcute,https://media.licdn.com/dms/image/C4D0BAQHgrYZR4Q4pvQ/company-logo_200_200/0/1637573183628?e=1691625600&v=beta&t=Oin1IiQgUqJhZlSnzm02b4Fn5S7PjuSpZl8Q3ghWYrY,,Wexcute is made up of a group of talented geeks who are ready to work with the latest technology in order to provide our clients with cutting-edge products and services. Our employees collaborate smoothly with one goal in mind: innovation. We provide solutions to our customers that address their company needs and transform their marketing tactics.,,13,https://www.wexcute.com,https://wexcute.com,,,,IT Services and IT Consulting,11-50 employees,,,74521146,74521146,https://www.linkedin.com/sales/company/74521146/,2,wexcute,https://www.linkedin.com/company/74521146/,2023-05-05T02:20:15.293Z,https://www.linkedin.com/company/wexcute/,,,
Baddel,https://media.licdn.com/dms/image/C4D0BAQE9wJUB6WGbiA/company-logo_200_200/0/1519922084749?e=1691625600&v=beta&t=3oXATbIhI8EVub3t320Af33eOUESduXLV7tlmpix_k0,https://media.licdn.com/dms/image/C4D1BAQH1lZhGioRcRw/company-background_10000/0/1519798455613?e=1683860400&v=beta&t=lwlXQoJvmBd4s3pqcRLBbkYtEsMj_kpbEiP5Ra982SI,"Baddel is a bike sharing system with multiple stations where you can take a bike from any station and return it at any other station.
Baddel is a sustainable urban movement that revolutionizes the way the city moves. With a multitude of stations spread across the city and a simple registering process, Baddel is convenient for any one, any where at any time, putting an end to issues with traffic, parking spots and environmental pollution, while also encouraging an alternative active lifestyle for the community.
",,179,http://www.baddelonline.com,baddelonline.com,Maadi,"3b, street 199, Degla, Maadi, Cairo 11431, EG",,Truck Transportation,11-50 employees,"Maadi, Cairo",2016,18220062,18220062,https://www.linkedin.com/sales/company/18220062/,5,Baddel,https://www.linkedin.com/company/18220062/,2023-05-05T02:20:43.395Z,https://www.linkedin.com/company/baddel/,"Transportation, Bike Sharing Systems, Bikes, Software Development , Embedded Systems Development, Hardware Mechanical Design , Hardware Mechanical Manufacturing, Marketing , and Advertisement",,
Entlq ,https://media.licdn.com/dms/image/C4D0BAQEXzZDmkVmGAw/company-logo_200_200/0/1544975598498?e=1691625600&v=beta&t=V7SiEkpgSD8qq157JBYvTC_EwbM3ZkIlRXZ19WArnlE,,,,21,https://entlq.com/,https://entlq.com,,,,IT Services and IT Consulting,201-500 employees,,,12996039,12996039,https://www.linkedin.com/sales/company/12996039/,3,Entlq ,https://www.linkedin.com/company/12996039/,2023-05-05T02:21:09.994Z,https://www.linkedin.com/company/entlq/,,,
Tqnee,https://media.licdn.com/dms/image/C4D0BAQFkNtom8U1Kjw/company-logo_200_200/0/1519862784999?e=1691625600&v=beta&t=tZfL4IbwuBoCnZQcU_s-1NEeBRbRK1A9NfrSeQ9oPxg,https://media.licdn.com/dms/image/C4D1BAQHxJ8cmFejihg/company-background_10000/0/1519797036359?e=1683860400&v=beta&t=FGZK13QTQkvKFq1uSyxxkikkfzhFPjKriXWd7zVfzso,Tqnee Company for information technology ,,395,http://tqnee.com,tqnee.com,Masoura,"Masoura, Masoura, 12566, EG",,IT Services and IT Consulting,11-50 employees,"Masoura, Egypt",,18346038,18346038,https://www.linkedin.com/sales/company/18346038/,3,Tqnee,https://www.linkedin.com/company/18346038/,2023-05-05T02:21:38.478Z,https://www.linkedin.com/company/tqnee/,,,
Zewail City of Science and Technology,https://media.licdn.com/dms/image/D4D0BAQGuvB254N0dMA/company-logo_200_200/0/1667822070078?e=1691625600&v=beta&t=i5Zl0Mnaujxcjnlph9zBkLnj_U32k798ImEvYtnSWh8,https://media.licdn.com/dms/image/D4D1BAQFs2E659nOl-w/company-background_10000/0/1666851144715?e=1683860400&v=beta&t=ynTiOWr4lGBAkL-a2PRKCryXdf3I99zAsjg7xspKl68,"Zewail City of Science and Technology with its three constituents – the University, Research Institutes, and Valley of Science and Technology – is designed to bring about effective participation in 21st Century science, to elevate local technologies to the world level, and to increase national productivity. We aim to contribute to building a knowledge-based society founded on creative thinking by providing a merit-based education and engaging with the public-at-large.","Zewail City for Science, Technology and Innovation",60775,http://www.zewailcity.edu.eg,zewailcity.edu.eg,Giza,"Ahmed Zewail Road, October Gardens, Giza, 6th of October City 12578, EG",,Higher Education,"1,001-5,000 employees","Giza, 6th of October City",2000,2485440,2485440,https://www.linkedin.com/sales/company/2485440/,900,Zewail City of Science and Technology,https://www.linkedin.com/company/2485440/,2023-05-05T02:22:06.656Z,https://www.linkedin.com/school/zewailcityst/,"Education, Scientific Research, Nanotechnology, Renewable Energy, School, and University",,
Moviette,https://media.licdn.com/dms/image/D4D0BAQGa44zcYFXzdA/company-logo_200_200/0/1666019322145?e=1691625600&v=beta&t=vTwYwrt76I0j3eYiIRauc-HdRhgSK_TSROxVrK5kTR0,https://media.licdn.com/dms/image/D4D1BAQFNITPbhonkDQ/company-background_10000/0/1666017435022?e=1683860400&v=beta&t=rUI4AeZIrYOAoVdRZqxs_gNAehsmlOXe-sppzrYbs_8,"Moviette is the first audience intelligence filmaholic community platform, where film industry & its audience coexist in an Instagram-like multi-sided platform. With Industry 5.0 (AI w/human intelligence) top-notch market research & film analytics tools & technologies, such as real-time audience behavioral, psychographic, usage patterns & situational data analytics, Moviette engages its filmaholic fan base in exclusive content-rich film news/updates feed the entertainment businesses themselves provide to help industry producers & decision-makers maximize their high production budget conversions via predicting their prospective film’s box office & VoD streaming success rate while suggesting film features twists/tweaks & SWOT analysis reports for enhanced ROI early on before the film goes to production.",Developing First Audience Intelligence Filmaholic Community Platform,47,https://moviette.net,https://moviette.net,Los Angeles,"Los Angeles, US",+201007849038,Entertainment Providers,2-10 employees,"Los Angeles, California",2021,80431815,80431815,https://www.linkedin.com/sales/company/80431815/,3,Moviette,https://www.linkedin.com/company/80431815/,2023-05-05T02:22:33.775Z,https://www.linkedin.com/company/moviette/,,,
Raisa Energy LLC,https://media.licdn.com/dms/image/C4D0BAQHGKd_sWJ9_pQ/company-logo_200_200/0/1519918448234?e=1691625600&v=beta&t=llr0BaSLD3I7coUuVlmyBvtHjxXupGRWyaCi7jwXDB4,https://media.licdn.com/dms/image/C4D1BAQGAnyMXZ6sBqw/company-background_10000/0/1519799262653?e=1683860400&v=beta&t=kBM1CrGjEm8KWEmm66Uv4kQ-M2LhrO0MwheZPZ-cBoc,"Founded in 2014 and based in Denver with a tech hub in Cairo, Raisa Energy is an independent Oil & Gas exploration and production company that creates value by owning and leasing mineral and non-operated working interests in a diversified pool of low-risk, medium to high return wells in major oil & gas basins across North America.

Our goal is to become the standard for energy investments by accurately valuing risk in real time. Toward that goal, we are building a technology platform; that utilizes automation, AI, and Big Data technologies; to act as an exoskeleton to our energy subject matter experts in their decision-making process. We work at the intersection of O&G, Finance and Technology.

At Raisa, we value developing impactful leaders through a culture that promotes personal and professional growth, and strive to create value for our shareholders, stakeholders, industry, and our world.",,7273,http://www.raisaenergy.com/,raisaenergy.com,Denver,"1560 Broadway, Denver, 80202, US",,Oil and Gas,51-200 employees,"Denver, CO",2016,10809581,10809581,https://www.linkedin.com/sales/company/10809581/,50,Raisa Energy LLC,https://www.linkedin.com/company/10809581/,2023-05-05T02:23:02.149Z,https://www.linkedin.com/company/raisa-energy/,"Oil and Energy, Analytics, Minerals and Royalties Acquisition, Non-Op Working Interest Acquisition, Machine Learning, Artificial Intelligence, Big Data, Software Products, Data Science, Software Engineering, Technology, and Finance",,
